failed_password_attempt_count,ip_attempt_count,log_type_encoded,predicted_label,true_label
0,2394,2,1,1
0,30902,2,1,1
0,19832,2,1,1
0,36051,2,1,1
0,38386,2,1,1
0,48165,2,1,1
0,30370,2,1,1
0,0,4,0,0
0,49756,2,1,1
0,23574,2,1,1
0,37009,2,1,1
0,49731,2,1,1
77,1,1,1,1
0,43195,2,1,1
0,21748,2,1,1
0,54236,2,1,1
0,0,4,0,0
0,35726,2,1,1
0,40526,2,1,1
6,21,1,1,1
0,31367,2,1,1
0,42691,2,1,1
0,65321,2,1,1
0,48377,2,1,1
0,48189,2,1,1
0,34213,2,1,1
0,0,4,0,0
0,31400,2,1,1
0,4497,2,1,1
0,40586,2,1,1
0,19881,2,1,1
0,1261,2,1,1
0,49158,2,1,1
0,50431,2,1,1
0,58119,2,1,1
0,47642,2,1,1
0,348,2,1,1
0,25448,2,1,1
0,17086,2,1,1
0,48460,2,1,1
0,3858,2,1,1
137,1,1,1,1
0,22760,2,1,1
0,2837,2,1,1
0,55998,2,1,1
0,7266,2,1,1
0,11946,2,1,1
0,59396,2,1,1
0,19538,2,1,1
0,43960,2,1,1
0,24877,2,1,1
0,1783,2,1,1
0,15863,2,1,1
0,955,2,1,1
4676,26,1,1,1
0,62027,2,1,1
0,42294,2,1,1
0,17369,2,1,1
0,17178,2,1,1
0,36663,2,1,1
0,0,4,0,0
0,38050,2,1,1
0,1327,2,1,1
0,56769,2,1,1
32,6,1,1,1
0,1721,2,1,1
0,38018,2,1,1
0,15611,2,1,1
0,0,4,0,0
0,22033,2,1,1
0,60314,2,1,1
0,18530,2,1,1
0,40654,2,1,1
0,943,2,1,1
0,8380,2,1,1
0,49898,2,1,1
0,8312,2,1,1
0,15578,2,1,1
0,51664,2,1,1
0,59567,2,1,1
0,48273,2,1,1
0,34090,2,1,1
0,17340,2,1,1
0,44766,2,1,1
0,37569,2,1,1
0,11611,2,1,1
0,0,4,0,0
0,10266,2,1,1
0,8834,2,1,1
0,6299,2,1,1
0,46615,2,1,1
0,66683,2,1,1
0,48036,2,1,1
0,45604,2,1,1
0,31114,2,1,1
0,7947,2,1,1
0,1173,2,1,1
0,21408,2,1,1
0,39132,2,1,1
0,31201,2,1,1
0,47618,2,1,1
0,3934,2,1,1
4950,10,1,1,1
0,43520,2,1,1
0,37569,2,1,1
0,41362,2,1,1
0,28581,2,1,1
0,0,4,0,0
0,48581,2,1,1
0,7132,2,1,1
0,46606,2,1,1
0,66602,2,1,1
0,0,4,0,0
0,58215,2,1,1
0,10820,2,1,1
0,17172,2,1,1
0,5775,2,1,1
0,5553,2,1,1
0,30356,2,1,1
0,10128,2,1,1
0,459,2,1,1
0,27075,2,1,1
0,0,3,0,0
28,22,1,1,1
0,25702,2,1,1
0,2807,2,1,1
0,9347,2,1,1
0,30560,2,1,1
0,8773,2,1,1
0,23516,2,1,1
74,16,1,1,1
0,61158,2,1,1
0,60566,2,1,1
0,42067,2,1,1
0,57748,2,1,1
0,0,4,0,0
0,0,4,0,0
0,7109,2,1,1
0,43377,2,1,1
0,9722,2,1,1
0,11075,2,1,1
0,3449,2,1,1
0,37521,2,1,1
0,38098,2,1,1
2234,6,1,1,1
0,57515,2,1,1
0,0,4,0,0
0,22230,2,1,1
0,7935,2,1,1
0,10656,2,1,1
0,28706,2,1,1
0,18017,2,1,1
0,19,5,1,1
0,15917,2,1,1
0,17983,2,1,1
0,11717,2,1,1
0,33422,2,1,1
0,0,4,0,0
30,13,1,1,1
0,13729,2,1,1
3594,16,1,1,1
0,8658,2,1,1
0,0,4,0,0
0,45858,2,1,1
4,2,1,1,1
0,19668,2,1,1
0,30194,2,1,1
1687,12,1,1,1
42,1,1,1,1
0,33546,2,1,1
0,45988,2,1,1
0,7306,2,1,1
0,37681,2,1,1
0,23178,2,1,1
0,21058,2,1,1
0,0,4,0,0
0,9895,2,1,1
0,23229,2,1,1
0,16641,2,1,1
0,7630,2,1,1
0,24,5,1,1
0,0,4,0,0
0,61910,2,1,1
0,0,4,0,0
0,25515,2,1,1
0,13942,2,1,1
0,52798,2,1,1
0,19448,2,1,1
0,31656,2,1,1
0,0,4,0,0
0,45097,2,1,1
0,42540,2,1,1
0,66088,2,1,1
0,16018,2,1,1
0,26467,2,1,1
3142,7,1,1,1
0,37500,2,1,1
0,34940,2,1,1
0,32188,2,1,1
1,1,1,0,0
0,1,5,0,0
0,36848,2,1,1
0,25940,2,1,1
0,18254,2,1,1
0,41351,2,1,1
0,0,4,0,0
0,18458,2,1,1
0,25020,2,1,1
0,34874,2,1,1
0,24149,2,1,1
0,13565,2,1,1
0,23693,2,1,1
0,6646,2,1,1
0,0,4,0,0
0,2634,2,1,1
0,53524,2,1,1
0,28806,2,1,1
0,8159,2,1,1
4796,10,1,1,1
0,16313,2,1,1
0,22839,2,1,1
0,30071,2,1,1
1942,32,1,1,1
0,33556,2,1,1
0,61330,2,1,1
0,6379,2,1,1
0,56644,2,1,1
0,3142,2,1,1
0,17219,2,1,1
6291,14,1,1,1
0,36613,2,1,1
921,7,1,1,1
0,38679,2,1,1
0,46258,2,1,1
0,29234,2,1,1
0,34582,2,1,1
2419,14,1,1,1
0,38573,2,1,1
0,30168,2,1,1
0,1022,2,1,1
0,0,3,0,0
0,4533,2,1,1
0,47116,2,1,1
0,66031,2,1,1
0,15449,2,1,1
0,63833,2,1,1
0,30229,2,1,1
0,37009,2,1,1
0,20459,2,1,1
0,0,6,1,1
0,22277,2,1,1
730,6,1,1,1
0,50173,2,1,1
0,43705,2,1,1
0,46003,2,1,1
0,55877,2,1,1
0,18722,2,1,1
0,2561,2,1,1
0,4498,2,1,1
0,36174,2,1,1
0,44145,2,1,1
0,32233,2,1,1
0,49479,2,1,1
0,4151,2,1,1
0,12581,2,1,1
0,42216,2,1,1
0,34360,2,1,1
0,52594,2,1,1
0,31965,2,1,1
0,20292,2,1,1
0,65345,2,1,1
0,45850,2,1,1
0,31537,2,1,1
0,58354,2,1,1
0,44513,2,1,1
0,47476,2,1,1
0,34061,2,1,1
0,44598,2,1,1
0,47668,2,1,1
0,9587,2,1,1
0,20937,2,1,1
0,15288,2,1,1
0,47006,2,1,1
0,64366,2,1,1
0,21281,2,1,1
1318,7,1,1,1
0,51881,2,1,1
0,9902,2,1,1
0,8116,2,1,1
0,21004,2,1,1
0,8996,2,1,1
0,64556,2,1,1
0,38678,2,1,1
0,39882,2,1,1
0,52943,2,1,1
0,0,4,0,0
0,62467,2,1,1
0,636,2,1,1
0,48162,2,1,1
0,0,3,0,0
0,27841,2,1,1
0,0,4,0,0
0,14069,2,1,1
0,58311,2,1,1
0,11857,2,1,1
0,6791,2,1,1
0,32085,2,1,1
0,28663,2,1,1
0,44208,2,1,1
0,1571,2,1,1
1,1,1,0,0
0,19585,2,1,1
0,46225,2,1,1
0,50281,2,1,1
0,4598,2,1,1
71,15,1,1,1
0,31199,2,1,1
0,23524,2,1,1
0,12632,2,1,1
0,6838,2,1,1
0,7945,2,1,1
0,15308,2,1,1
0,20748,2,1,1
0,36373,2,1,1
0,57036,2,1,1
0,2920,2,1,1
0,1,5,0,0
0,33306,2,1,1
0,0,3,0,0
0,17189,2,1,1
0,17889,2,1,1
0,46311,2,1,1
0,46832,2,1,1
0,13629,2,1,1
0,50401,2,1,1
0,12223,2,1,1
0,44401,2,1,1
0,840,2,1,1
0,4776,2,1,1
6262,12,1,1,1
0,0,4,0,0
0,6873,2,1,1
3684,17,1,1,1
0,66558,2,1,1
0,9419,2,1,1
0,6158,2,1,1
0,29486,2,1,1
0,31502,2,1,1
0,75,2,1,1
0,47232,2,1,1
0,16633,2,1,1
0,20336,2,1,1
0,14610,2,1,1
0,55887,2,1,1
0,40812,2,1,1
47,7,1,1,1
0,0,4,0,0
0,27020,2,1,1
0,19146,2,1,1
0,28267,2,1,1
0,42017,2,1,1
0,6822,2,1,1
0,26750,2,1,1
0,63493,2,1,1
0,32136,2,1,1
0,35898,2,1,1
0,0,4,0,0
0,30618,2,1,1
0,43702,2,1,1
2972,10,1,1,1
0,22618,2,1,1
0,12478,2,1,1
0,48865,2,1,1
0,0,3,0,0
0,49243,2,1,1
0,12719,2,1,1
0,38056,2,1,1
0,23958,2,1,1
0,13969,2,1,1
0,3334,2,1,1
0,0,4,0,0
0,54516,2,1,1
0,32256,2,1,1
0,18406,2,1,1
1828,24,1,1,1
0,50240,2,1,1
0,18914,2,1,1
0,14734,2,1,1
0,52369,2,1,1
0,16253,2,1,1
0,40792,2,1,1
0,10741,2,1,1
0,6310,2,1,1
0,24292,2,1,1
0,15966,2,1,1
0,21982,2,1,1
0,39193,2,1,1
0,11446,2,1,1
0,3474,2,1,1
0,64525,2,1,1
0,15467,2,1,1
2,7,1,0,0
0,22961,2,1,1
0,48016,2,1,1
0,9515,2,1,1
0,30204,2,1,1
0,8127,2,1,1
0,23388,2,1,1
0,9267,2,1,1
0,43,2,1,1
0,66896,2,1,1
0,9004,2,1,1
0,46834,2,1,1
0,40410,2,1,1
0,23644,2,1,1
0,29696,2,1,1
0,54807,2,1,1
0,27198,2,1,1
4966,10,1,1,1
0,1569,2,1,1
0,0,8,1,1
0,17429,2,1,1
0,35723,2,1,1
0,33244,2,1,1
0,35458,2,1,1
0,7699,2,1,1
0,8592,2,1,1
0,3283,2,1,1
0,10306,2,1,1
0,34336,2,1,1
0,53514,2,1,1
0,7294,2,1,1
0,12908,2,1,1
0,27834,2,1,1
0,19865,2,1,1
0,1086,2,1,1
0,15758,2,1,1
0,21095,2,1,1
0,23788,2,1,1
0,53077,2,1,1
0,10744,2,1,1
0,0,4,0,0
0,21478,2,1,1
0,31190,2,1,1
0,41706,2,1,1
0,2480,2,1,1
0,35845,2,1,1
0,3770,2,1,1
0,18376,2,1,1
78,9,1,1,1
0,48017,2,1,1
0,12967,2,1,1
0,34319,2,1,1
0,15269,2,1,1
0,0,4,0,0
0,0,4,0,0
0,19968,2,1,1
0,0,4,0,0
0,34571,2,1,1
0,34875,2,1,1
0,16529,2,1,1
0,2340,2,1,1
0,9828,2,1,1
0,14119,2,1,1
0,0,3,0,0
3559,16,1,1,1
0,16259,2,1,1
0,30549,2,1,1
0,20905,2,1,1
1,1,1,0,0
0,19521,2,1,1
0,18389,2,1,1
0,6295,2,1,1
0,44015,2,1,1
0,32797,2,1,1
0,7011,2,1,1
0,2911,2,1,1
0,66104,2,1,1
0,63731,2,1,1
0,4031,2,1,1
0,36231,2,1,1
0,31942,2,1,1
0,11652,2,1,1
0,0,4,0,0
0,412,2,1,1
0,41434,2,1,1
0,6251,2,1,1
0,54824,2,1,1
2896,33,1,1,1
0,23802,2,1,1
0,29329,2,1,1
0,60981,2,1,1
0,0,4,0,0
0,28402,2,1,1
0,34237,2,1,1
0,38738,2,1,1
0,59961,2,1,1
0,19224,2,1,1
0,30909,2,1,1
0,13233,2,1,1
0,2978,2,1,1
0,38309,2,1,1
0,6656,2,1,1
0,19942,2,1,1
0,65925,2,1,1
0,2566,2,1,1
0,52010,2,1,1
0,47161,2,1,1
0,64569,2,1,1
0,40833,2,1,1
0,64867,2,1,1
0,55545,2,1,1
0,0,4,0,0
0,30888,2,1,1
0,37153,2,1,1
0,4293,2,1,1
0,5659,2,1,1
0,47976,2,1,1
0,32416,2,1,1
0,33000,2,1,1
5,16,1,1,1
0,29296,2,1,1
0,5936,2,1,1
0,38368,2,1,1
0,16058,2,1,1
0,17145,2,1,1
0,16728,2,1,1
0,39530,2,1,1
0,17083,2,1,1
0,10690,2,1,1
0,26074,2,1,1
0,10580,2,1,1
0,16148,2,1,1
0,49152,2,1,1
0,31528,2,1,1
0,15696,2,1,1
0,885,2,1,1
0,33755,2,1,1
0,15270,2,1,1
0,43553,2,1,1
0,11421,2,1,1
0,15027,2,1,1
0,49469,2,1,1
0,60090,2,1,1
6488,15,1,1,1
0,25446,2,1,1
0,7351,2,1,1
0,31166,2,1,1
0,20497,2,1,1
0,44246,2,1,1
0,18358,2,1,1
0,44858,2,1,1
0,15499,2,1,1
0,48658,2,1,1
4079,18,1,1,1
0,0,4,0,0
0,3194,2,1,1
0,44881,2,1,1
0,47808,2,1,1
0,51615,2,1,1
0,24705,2,1,1
0,54539,2,1,1
0,0,4,0,0
0,0,3,0,0
1027,9,1,1,1
1,10,1,0,0
0,43545,2,1,1
0,0,4,0,0
0,27849,2,1,1
0,20027,2,1,1
0,66342,2,1,1
0,5582,2,1,1
0,31711,2,1,1
0,25328,2,1,1
5,7,1,1,1
0,0,4,0,0
70,16,1,1,1
0,31528,2,1,1
0,1248,2,1,1
0,29337,2,1,1
0,3092,2,1,1
0,59902,2,1,1
0,38261,2,1,1
0,39422,2,1,1
5595,13,1,1,1
0,1981,2,1,1
0,60308,2,1,1
0,16462,2,1,1
0,44683,2,1,1
0,11642,2,1,1
0,37856,2,1,1
0,0,3,0,0
0,27971,2,1,1
0,61761,2,1,1
0,42087,2,1,1
0,27763,2,1,1
0,15589,2,1,1
0,45699,2,1,1
0,42130,2,1,1
0,44,5,1,1
0,58011,2,1,1
0,47442,2,1,1
0,4023,2,1,1
0,30950,2,1,1
0,17924,2,1,1
0,0,4,0,0
0,2110,2,1,1
0,62252,2,1,1
0,37786,2,1,1
0,0,4,0,0
0,8894,2,1,1
0,50997,2,1,1
0,1047,2,1,1
0,32843,2,1,1
0,66374,2,1,1
0,57,2,1,1
0,0,4,0,0
0,30543,2,1,1
0,67117,2,1,1
0,11562,2,1,1
0,21782,2,1,1
0,9484,2,1,1
0,35035,2,1,1
0,46358,2,1,1
3302,35,1,1,1
0,7257,2,1,1
0,62615,2,1,1
0,35320,2,1,1
0,21755,2,1,1
0,12886,2,1,1
0,3371,2,1,1
0,47369,2,1,1
0,49998,2,1,1
0,9413,2,1,1
0,26840,2,1,1
0,32907,2,1,1
0,25351,2,1,1
0,0,4,0,0
3821,17,1,1,1
0,19784,2,1,1
0,15839,2,1,1
0,43598,2,1,1
3240,35,1,1,1
0,33,2,1,1
0,13748,2,1,1
0,15442,2,1,1
192,0,1,1,1
0,28857,2,1,1
0,38898,2,1,1
0,10428,2,1,1
0,36553,2,1,1
0,0,4,0,0
0,18007,2,1,1
0,8664,2,1,1
0,3204,2,1,1
0,28232,2,1,1
0,19063,2,1,1
0,26900,2,1,1
0,48847,2,1,1
0,35241,2,1,1
0,11336,2,1,1
0,19659,2,1,1
0,22791,2,1,1
0,15614,2,1,1
0,8599,2,1,1
0,47049,2,1,1
0,3378,2,1,1
0,6395,2,1,1
0,16860,2,1,1
0,49375,2,1,1
0,21755,2,1,1
4834,10,1,1,1
0,0,4,0,0
0,2889,2,1,1
0,51681,2,1,1
0,20315,2,1,1
0,47379,2,1,1
0,24565,2,1,1
0,46038,2,1,1
0,19036,2,1,1
0,19603,2,1,1
0,60259,2,1,1
0,0,4,0,0
0,27390,2,1,1
0,58762,2,1,1
0,5448,2,1,1
0,588,2,1,1
0,24064,2,1,1
0,447,2,1,1
0,11942,2,1,1
0,60977,2,1,1
0,16412,2,1,1
0,19533,2,1,1
0,20230,2,1,1
0,0,4,0,0
0,57329,2,1,1
0,42796,2,1,1
0,34733,2,1,1
0,22549,2,1,1
0,28820,2,1,1
0,65296,2,1,1
0,48602,2,1,1
0,64484,2,1,1
0,51651,2,1,1
0,0,3,0,0
0,40,5,1,1
0,53864,2,1,1
0,49241,2,1,1
5603,13,1,1,1
0,64,5,1,1
0,28651,2,1,1
0,49693,2,1,1
51,6,1,1,1
0,32404,2,1,1
15,15,1,1,1
0,50833,2,1,1
0,42642,2,1,1
214,1,1,1,1
0,4482,2,1,1
0,0,4,0,0
2546,15,1,1,1
0,43400,2,1,1
0,64814,2,1,1
0,0,4,0,0
0,38856,2,1,1
0,58609,2,1,1
0,10805,2,1,1
0,54909,2,1,1
0,30553,2,1,1
0,30580,2,1,1
0,5641,2,1,1
1368,23,1,1,1
0,38670,2,1,1
0,47572,2,1,1
0,3647,2,1,1
0,11776,2,1,1
0,0,4,0,0
0,27937,2,1,1
58,1,1,1,1
0,15945,2,1,1
0,27533,2,1,1
0,2569,2,1,1
0,0,3,0,0
0,43751,2,1,1
0,1065,2,1,1
0,0,4,0,0
0,44103,2,1,1
0,11195,2,1,1
0,15823,2,1,1
0,44584,2,1,1
0,38610,2,1,1
0,56154,2,1,1
0,22702,2,1,1
0,3567,2,1,1
2791,33,1,1,1
0,22290,2,1,1
0,11852,2,1,1
0,61643,2,1,1
3993,18,1,1,1
0,48,5,1,1
0,53604,2,1,1
0,64693,2,1,1
0,39600,2,1,1
0,16,5,1,1
0,17582,2,1,1
0,44817,2,1,1
0,4774,2,1,1
0,22003,2,1,1
0,17487,2,1,1
0,37558,2,1,1
0,15319,2,1,1
1,2,1,0,0
0,28924,2,1,1
0,12778,2,1,1
0,48422,2,1,1
0,13700,2,1,1
0,27803,2,1,1
1,5,1,0,0
0,26415,2,1,1
0,52274,2,1,1
0,37011,2,1,1
0,49365,2,1,1
0,565,2,1,1
0,64215,2,1,1
0,52607,2,1,1
0,11337,2,1,1
0,16677,2,1,1
0,51686,2,1,1
0,21614,2,1,1
0,0,4,0,0
0,27711,2,1,1
0,38103,2,1,1
0,13399,2,1,1
0,27304,2,1,1
0,38587,2,1,1
0,13642,2,1,1
0,98,2,1,1
0,55286,2,1,1
0,2856,2,1,1
0,40900,2,1,1
0,37329,2,1,1
0,37472,2,1,1
0,59514,2,1,1
0,10535,2,1,1
0,22016,2,1,1
1,3,1,0,0
0,30078,2,1,1
0,36756,2,1,1
0,32649,2,1,1
0,0,4,0,0
97,0,1,1,1
0,65472,2,1,1
0,9053,2,1,1
364,1,1,1,1
0,45930,2,1,1
0,7167,2,1,1
0,18080,2,1,1
0,5349,2,1,1
0,44046,2,1,1
0,30087,2,1,1
0,5330,2,1,1
0,7395,2,1,1
0,58337,2,1,1
0,59520,2,1,1
0,28047,2,1,1
0,45055,2,1,1
0,56133,2,1,1
0,3831,2,1,1
0,19836,2,1,1
451,0,1,1,1
1288,7,1,1,1
0,24182,2,1,1
0,4773,2,1,1
0,0,4,0,0
0,0,4,0,0
0,35258,2,1,1
0,0,4,0,0
0,18756,2,1,1
0,66615,2,1,1
1619,12,1,1,1
0,63017,2,1,1
0,49231,2,1,1
0,21019,2,1,1
0,53635,2,1,1
0,48566,2,1,1
0,30872,2,1,1
0,40972,2,1,1
0,5396,2,1,1
0,20108,2,1,1
0,64728,2,1,1
0,64532,2,1,1
0,14083,2,1,1
0,39746,2,1,1
0,55050,2,1,1
0,43596,2,1,1
0,28758,2,1,1
3110,10,1,1,1
0,49318,2,1,1
0,17743,2,1,1
0,18810,2,1,1
0,38733,2,1,1
2759,33,1,1,1
0,8396,2,1,1
0,67139,2,1,1
0,44214,2,1,1
0,31836,2,1,1
0,64061,2,1,1
11,8,1,1,1
0,27357,2,1,1
4381,36,1,1,1
0,1717,2,1,1
0,58499,2,1,1
0,15922,2,1,1
2678,15,1,1,1
0,13107,2,1,1
0,10002,2,1,1
0,28257,2,1,1
0,58156,2,1,1
0,44888,2,1,1
0,0,4,0,0
0,42418,2,1,1
0,33725,2,1,1
0,0,4,0,0
0,50402,2,1,1
0,7801,2,1,1
0,5879,2,1,1
0,63248,2,1,1
0,41031,2,1,1
0,65639,2,1,1
1,1,1,0,0
0,17279,2,1,1
0,52969,2,1,1
0,9282,2,1,1
0,35625,2,1,1
0,0,4,0,0
0,27557,2,1,1
0,3762,2,1,1
0,43860,2,1,1
0,4934,2,1,1
0,5091,2,1,1
0,40870,2,1,1
0,29090,2,1,1
0,22802,2,1,1
0,38777,2,1,1
0,35011,2,1,1
0,13930,2,1,1
0,49836,2,1,1
0,11483,2,1,1
0,0,4,0,0
345,6,1,1,1
3892,18,1,1,1
0,1541,2,1,1
0,6212,2,1,1
0,47742,2,1,1
0,9791,2,1,1
0,50418,2,1,1
5383,13,1,1,1
0,0,4,0,0
0,9213,2,1,1
0,770,2,1,1
0,23570,2,1,1
0,63776,2,1,1
1743,24,1,1,1
0,0,4,0,0
0,47432,2,1,1
0,35280,2,1,1
0,7702,2,1,1
0,2781,2,1,1
0,36281,2,1,1
0,41404,2,1,1
0,2981,2,1,1
0,47046,2,1,1
0,7141,2,1,1
0,7709,2,1,1
0,58981,2,1,1
0,10594,2,1,1
0,32036,2,1,1
4447,36,1,1,1
0,31667,2,1,1
0,27312,2,1,1
0,42973,2,1,1
0,11116,2,1,1
0,24965,2,1,1
0,48520,2,1,1
0,37818,2,1,1
0,28187,2,1,1
0,17677,2,1,1
0,0,4,0,0
0,50689,2,1,1
0,4,5,0,0
0,18242,2,1,1
0,44779,2,1,1
0,2973,2,1,1
88,24,1,1,1
0,28977,2,1,1
0,11172,2,1,1
0,15695,2,1,1
0,47829,2,1,1
0,34013,2,1,1
0,53252,2,1,1
0,43434,2,1,1
0,0,4,0,0
0,44890,2,1,1
0,47275,2,1,1
0,3582,2,1,1
0,0,4,0,0
0,31814,2,1,1
0,7429,2,1,1
2914,33,1,1,1
0,51467,2,1,1
0,26427,2,1,1
0,973,2,1,1
0,32885,2,1,1
0,28767,2,1,1
0,23158,2,1,1
0,39950,2,1,1
0,48028,2,1,1
0,45826,2,1,1
2769,33,1,1,1
0,1450,2,1,1
1851,24,1,1,1
0,29058,2,1,1
0,38463,2,1,1
0,15369,2,1,1
0,10851,2,1,1
0,23137,2,1,1
304,1,1,1,1
0,14002,2,1,1
0,24004,2,1,1
0,48625,2,1,1
0,0,4,0,0
0,0,4,0,0
0,54540,2,1,1
0,64952,2,1,1
0,14214,2,1,1
0,50287,2,1,1
0,15813,2,1,1
0,62988,2,1,1
0,0,4,0,0
0,47870,2,1,1
59,6,1,1,1
0,16556,2,1,1
0,0,4,0,0
0,37160,2,1,1
0,43305,2,1,1
0,2560,2,1,1
0,6313,2,1,1
1437,1,1,1,1
0,50410,2,1,1
0,39681,2,1,1
0,36779,2,1,1
0,41255,2,1,1
0,20627,2,1,1
0,41834,2,1,1
5742,11,1,1,1
0,31675,2,1,1
0,48262,2,1,1
0,39946,2,1,1
0,54261,2,1,1
0,50723,2,1,1
0,53549,2,1,1
0,28508,2,1,1
0,58373,2,1,1
0,0,4,0,0
0,1720,2,1,1
0,38794,2,1,1
0,11934,2,1,1
5550,13,1,1,1
0,43286,2,1,1
0,2512,2,1,1
0,47582,2,1,1
0,26881,2,1,1
0,53169,2,1,1
0,16519,2,1,1
0,43198,2,1,1
0,0,4,0,0
262,6,1,1,1
0,45248,2,1,1
0,19991,2,1,1
0,47560,2,1,1
0,6070,2,1,1
0,35812,2,1,1
0,38672,2,1,1
0,29406,2,1,1
5993,8,1,1,1
0,39862,2,1,1
0,16853,2,1,1
0,53,2,1,1
5,1,1,1,1
0,9379,2,1,1
0,0,4,0,0
0,54387,2,1,1
0,24851,2,1,1
0,33729,2,1,1
0,0,4,0,0
0,30151,2,1,1
0,4983,2,1,1
0,34602,2,1,1
0,49266,2,1,1
0,13001,2,1,1
0,0,4,0,0
0,19897,2,1,1
0,42552,2,1,1
0,24954,2,1,1
0,37031,2,1,1
4291,36,1,1,1
0,56640,2,1,1
0,33221,2,1,1
0,43801,2,1,1
0,19910,2,1,1
0,22772,2,1,1
0,49571,2,1,1
0,20483,2,1,1
0,28166,2,1,1
0,13463,2,1,1
0,47301,2,1,1
0,29620,2,1,1
0,8990,2,1,1
0,65230,2,1,1
0,25312,2,1,1
0,59545,2,1,1
6180,12,1,1,1
0,56399,2,1,1
0,37172,2,1,1
0,33944,2,1,1
0,35499,2,1,1
0,3266,2,1,1
0,63458,2,1,1
0,35800,2,1,1
0,10725,2,1,1
0,46976,2,1,1
0,7395,2,1,1
0,22422,2,1,1
0,31901,2,1,1
0,14829,2,1,1
0,7045,2,1,1
0,0,4,0,0
1,1,1,0,0
0,7279,2,1,1
0,2882,2,1,1
0,56884,2,1,1
0,21648,2,1,1
0,56194,2,1,1
2833,33,1,1,1
0,35185,2,1,1
0,36293,2,1,1
0,8821,2,1,1
0,31316,2,1,1
1,1,1,0,0
0,10619,2,1,1
0,24574,2,1,1
0,46554,2,1,1
0,28848,2,1,1
0,25823,2,1,1
0,14928,2,1,1
0,0,4,0,0
0,34632,2,1,1
0,41818,2,1,1
0,11955,2,1,1
0,49566,2,1,1
0,3950,2,1,1
0,5489,2,1,1
0,58296,2,1,1
0,11463,2,1,1
0,37205,2,1,1
0,16211,2,1,1
1,22,1,0,0
0,7358,2,1,1
0,24946,2,1,1
0,53032,2,1,1
0,35924,2,1,1
0,17245,2,1,1
0,25109,2,1,1
0,0,4,0,0
0,1134,2,1,1
0,42281,2,1,1
0,43750,2,1,1
0,28479,2,1,1
0,16716,2,1,1
0,48575,2,1,1
0,10498,2,1,1
0,8093,2,1,1
0,53630,2,1,1
0,15094,2,1,1
0,56092,2,1,1
0,25089,2,1,1
0,16935,2,1,1
0,6168,2,1,1
0,12182,2,1,1
0,16113,2,1,1
0,6094,2,1,1
0,61027,2,1,1
0,9013,2,1,1
0,59144,2,1,1
0,7964,2,1,1
0,15805,2,1,1
0,0,4,0,0
0,45675,2,1,1
0,811,2,1,1
0,130,2,1,1
0,29677,2,1,1
0,24403,2,1,1
0,15656,2,1,1
0,28829,2,1,1
0,64266,2,1,1
0,20051,2,1,1
5361,12,1,1,1
0,18057,2,1,1
0,21492,2,1,1
0,18450,2,1,1
0,13122,2,1,1
0,0,4,0,0
0,27622,2,1,1
0,10396,2,1,1
0,28640,2,1,1
0,42876,2,1,1
0,48434,2,1,1
0,31394,2,1,1
0,0,4,0,0
0,3870,2,1,1
0,0,6,1,1
0,2259,2,1,1
0,40746,2,1,1
0,33529,2,1,1
0,42547,2,1,1
0,36724,2,1,1
0,7674,2,1,1
0,7542,2,1,1
0,12406,2,1,1
0,34368,2,1,1
0,42194,2,1,1
0,44036,2,1,1
0,63845,2,1,1
0,40964,2,1,1
0,48740,2,1,1
0,26930,2,1,1
0,21951,2,1,1
0,34786,2,1,1
0,65244,2,1,1
0,49027,2,1,1
0,5987,2,1,1
0,38032,2,1,1
0,49930,2,1,1
0,44542,2,1,1
0,17127,2,1,1
0,0,4,0,0
0,7317,2,1,1
0,42982,2,1,1
0,51341,2,1,1
0,21652,2,1,1
0,22228,2,1,1
0,51602,2,1,1
0,29619,2,1,1
1173,9,1,1,1
0,0,4,0,0
0,23038,2,1,1
0,11069,2,1,1
0,28325,2,1,1
0,53010,2,1,1
0,57921,2,1,1
4987,10,1,1,1
0,66044,2,1,1
0,54302,2,1,1
0,50134,2,1,1
0,9280,2,1,1
0,9146,2,1,1
0,57,5,1,1
0,23409,2,1,1
0,35103,2,1,1
0,4656,2,1,1
0,8537,2,1,1
0,35087,2,1,1
0,2771,2,1,1
0,43399,2,1,1
0,43119,2,1,1
0,12486,2,1,1
0,7561,2,1,1
0,9124,2,1,1
0,5621,2,1,1
0,28274,2,1,1
0,0,4,0,0
0,28614,2,1,1
5979,8,1,1,1
0,61791,2,1,1
0,0,4,0,0
0,7464,2,1,1
0,32221,2,1,1
0,38166,2,1,1
0,34303,2,1,1
0,7968,2,1,1
0,12047,2,1,1
0,47875,2,1,1
0,3756,2,1,1
0,30451,2,1,1
0,65397,2,1,1
0,1566,2,1,1
0,0,4,0,0
0,10895,2,1,1
0,40541,2,1,1
0,64756,2,1,1
0,59652,2,1,1
0,1599,2,1,1
0,28480,2,1,1
0,22716,2,1,1
0,8305,2,1,1
6020,8,1,1,1
0,21495,2,1,1
0,34109,2,1,1
0,15553,2,1,1
0,19808,2,1,1
0,196,2,1,1
0,44772,2,1,1
0,7984,2,1,1
0,29702,2,1,1
0,49293,2,1,1
0,64004,2,1,1
0,0,3,0,0
0,46546,2,1,1
0,7085,2,1,1
0,0,4,0,0
0,30099,2,1,1
0,58052,2,1,1
0,44759,2,1,1
0,20971,2,1,1
0,30048,2,1,1
